product;coord_x;coord_y;label
PEN DRIVE EMTEC ANIMALS NEMO 4G LARANJA E BRACO;5027370000000000;4.1079E+016;Pendrive
PENDRIVE TWIST2 8GB PD587 PRETO E PRATA - MULTILASER - Loja Rocos - Rocos.com.br;6812570000000000;4650310000000000;Pendrive
Pen Drive 4GB Amimals Galo - Emtec;5768800000000000;4.3392E+016;Pendrive
Pen Drive 8GB DT101G2 Vermelho - Kingston;6716150000000000;9.03226E+015;Pendrive
Pen Drive Kingston DT109 8GB Preto;6501780000000000;8928810000000000;Pendrive
Pen Drive 4GB Darth Unmasked Star Wars Mimobot - Mimoco;5.56337E+016;442476000000000;Pendrive
Pen Drive Emtec 4gb Looney Tunes Tweety Piu Piu;5629050000000000;4.27263E+015;Pendrive
Pen Drive 8gb Sandisk Cruzer Blade Branco Itw;8041710000000000;6881810000000000;Pendrive
Pen Drive Multilaser Nano 8GB - Rosa;7315970000000000;4.42823E+016;Pendrive
Pendrive 16GB Cob ;7700310000000000;525113000000000;Pendrive
PEN DRIVE 4GB Z50 CRUZER BLADE SANDISK;8162160000000000;6904030000000001;Pendrive
Pen Drive Sandisk Cruzer Connect 4gb;8140530000000000;668224000000000;Pendrive
PENDRIVE 16GB U273 051081 LIGHT BLUE PQI;7311110000000000;5084560000000000;Pendrive
Pen Drive 8GB SanDisk Cruzer Edge Pink - Rosa;8338699999999999;661660000000000;Pendrive
Pen Drive Pendrive Sandisk Cruzer Blade 8gb Original Garanti;773993000000000;6004160000000000;Pendrive
Pen Drives | Pen Drive 4GB Connect Sandisk - SANDISK;8217490000000000;6403810000000000;Pendrive
Pen Drive Multilaser Twist 2 Rosa 16GB;648269000000000;4645860000000000;Pendrive
Micro Vault USM-N de 8GB;5205230000000000;4798830000000000;Pendrive
Pen Drive 16GB - HP LP399LA#ABM;5842890000000000;4.56915E+016;Pendrive
Pen Drive 32GB - Sandisk Cruzer Fit;815766000000000;6667990000000000;Pendrive
PENDRIVE SANDISK Z50 8GB BLADE;7729580000000000;5928340000000000;Pendrive
Pen DriveSmart Silver 4GB;5996820000000000;4431140000000000;Pendrive
Pen Drive 2GB Flippy Happy Tree Friends Mimobot Verde - Mimoco;453362000000000;4.78332E+016;Pendrive
Pen Drive CRUZER EDGE RED SDCZ51-016G-B35 16GB USB 2.0 Sandisk - COMPRAS PELA NET;7559960000000000;6663970000000000;Pendrive
Pendrive 8GB Garantia de 5 Anos - Multilaser;7621120000000000;5127260000000000;Pendrive
Unidade de Armazenamento Remov;-7411740000000000;-6817230000000000;Pendrive
Pendrive Nano 8GB Preto PD053. Multilaser;7652430000000000;470424000000000;Pendrive
Pen Drive SanDisk Cruzer Blade 8GB Azul;8333769999999999;6829430000000000;Pendrive
Pen Drive 16GB SanDisk Ultra - Preto;5601000000000000;-4133120000000000;Pendrive
PEN DRIVE EMTEC ANIMALS GALO 4GB BRANCO E AMARELO;5.50678E+016;4.85069E+016;Pendrive
pen drive cruzer blade 4gb;8144100000000000;675323000000000;Pendrive
Pen Drive 4GB Sandisk;822707000000000;6419890000000000;Pendrive
Pen Drive SanDisk 32GB Cruzer Blade SDCZ50-032G;7795310000000000;6761810000000001;Pendrive
Pen Drive 4GB BRANCO DTIG3 Kingston;6416490000000000;8801450000000001;Pendrive
Pen Drive Sony Usm8gm/gc2 e Verde 8gb;477306000000000;4854960000000000;Pendrive
Pen Drive Super Memory PA133 8GB Vermelho;5865910000000000;-8984510000000000;Pendrive
PEF32GSBUSB : Pen Drive 32GB - Patriot - XT Boost USB 3.0;6.03397E+016;4116480000000000;Pendrive
Pen Drive Pen Drive Sandisk Cruzer Edge SDCZ51-016G 16GB;7745070000000000;6722220000000000;Pendrive
Pen Drive SanDisk USB Cruzer Blade 8GB SDCZ50-008G Preto/Vermelho;7643310000000000;6986260000000000;Pendrive
PEN DRIVE DT MINIFUN G28GB PRETO/VERMELHO KINGSTON;6684980000000000;9.02342E+015;Pendrive
Pen Drive 16gb Cruzer Blade SDCZ50 Sandisk;8040620000000001;68204000000000;Pendrive
Pen Drive Cruzer Blade 8GB com 5 anos de garantia - Sandisk;8065429999999999;6782040000000000;Pendrive
Pen Drive 16GB Kingston DT101G2 Preto - Kingston ;6474980000000000;9.03797E+015;Pendrive
Pen Drive Ayrton Senna 4GB;5699910000000000;4.39019E+015;Pendrive
Pen Drive DTLOCKER 100% Criptografia 32GB - Kingston;6451610000000000;8892650000000000;Pendrive
Pen Drive Kingston Data Traveler 101 G2 4GB Azul;6184140000000000;9.05154E+015;Pendrive
Pen Drive 16Gb Usb 2.0 Duracell Capless Du-Zp-16G-Ca-N3-R Duracell;5581460000000000;3.62109E+016;Pendrive
Pendrive Multilaser Twist 2 - 8GB;7637640000000000;5104290000000000;Pendrive
PEN DRIVE 8GB CRUZER BLADE SDCZ50-008G-B35;7504210000000000;6695110000000000;Pendrive
Pen Drive HP USB 4GB V165W Azul;5.95036E+016;5035320000000000;Pendrive
Pen Drive Super Memory Cob Rosa 4GB;5802740000000000;-9.13738E+015;Pendrive
Pen Drive 32GB PD32 Preto - U-Tech;-5.30122E+016;7204350000000000;Pendrive
PEN DRIVE 4GB DATA TRAV. AZUL DT101G2/4GB;6.16984E+016;9.06222E+015;Pendrive
Pen Drive 4GB Verbatim 96815 Tuff in Tiny - Verde;4548400000000000;4783060000000000;Pendrive
PEN DRIVE 16GB CRUZER EDGE SDCZ51-016G-B35;747878000000000;6665990000000000;Pendrive
Pen Drive Cruzer Blade 8GB Preto e Vermelho - Sandisk - CZ508GB;769321000000000;7045820000000000;Pendrive
Pendrive Mimoco - The Joker;7757460000000000;5.23064E+016;Pendrive
Pen Drive 8gb Usb 2.0 Sandisk Cruzer Blade;7949960000000000;676473000000000;Pendrive
Pen Drive 3 em 1 Super Memory PA119 8GB Preto/Cinza;5663550000000000;-6.74209E+016;Pendrive
Pen Drive 8GB C400 Preto - Nipponic;5619330000000000;454011000000000;Pendrive
Pen Drive Sandisk 4GB Cruzer Blader;8162660000000001;6704990000000000;Pendrive
PEN DRIVE SanDisk SDCZ50-004G-P95 Cruzer Blade 4GB USB Flash;7749690000000000;6761920000000000;Pendrive
Pen Drive Kingston Data Traveler 109 DT109/8GBZ;6536880000000000;8926330000000000;Pendrive
Pen Drive Emtec 4GB S350 Premium For Her - EKMMD4GS350 - CTIS Digital -;5210030000000000;3770320000000000;Pendrive
Pen Drive 4GB Frajola - Looney Tunes Emtec - CTIS Digital -;535374000000000;389295000000000;Pendrive
Pen Drive 16GB Multilaser Connect;6313520000000000;4.44892E+016;Pendrive
Pen Drive 4GB Taz - Looney Tunes Emtec - CTIS Digital -;535346000000000;3893400000000000;Pendrive
Pen Drive 2GB Flippy Gory Happy Tree Friends Mimobot - Mimoco;5.59826E+016;4.39207E+015;Pendrive
PEN DRIVE KINGSTON DT101G2 16GB PRETO;6475050000000000;903802000000000;Pendrive
Pen Drive Cruzer Pop 32GB Black - Sandisk;7837750000000000;6482480000000000;Pendrive
PEN DRIVE SONY MICROVAULT 4G U;5.32085E+016;4245310000000000;Pendrive
PEN DRIVE CRUZER EDGE 8GB SDCZ51E 008G RS SAN DISK;7632140000000000;6656810000000000;Pendrive
Pen Drive Cruzer Fit 16GB USB 2.0 Preto - SanDisk;7990960000000000;6578790000000000;Pendrive
Pendrive U172P Preto 8GB - PQI;7309970000000000;5084160000000000;Pendrive
SONY PEN DRIVE 4GB USM4GM / BC2 E PRETO - Sony;505768000000000;4539050000000000;Pendrive
Pen Drive 16GB Data Traveler Kingston (PEDAKG16GB);64391300000000;890069000000000;Pendrive
Pen Drive 8 Gb Verde - Sony USM8GMGC2E;4758580000000000;4.85485E+016;Pendrive
Pendrive Mimoco - REX;7716510000000000;5.23744E+016;Pendrive
Pen Drive Sandisk Cruzer Blade 8GB Preto e Vermelho SDCZ50-008G-B35;7578310000000000;6956380000000000;Pendrive
Pen Drive V115W 16GB - HP;6058470000000000;4921080000000000;Pendrive
PEN DRIVE NIPPONIC C400 16GB AMARELO;5507760000000000;4851630000000000;Pendrive
Pen Drive 4 Gb Branco - Sony USM4GMWC2E;5142190000000000;4.54507E+016;Pendrive
Pen Drive 8GB Kingston DT109K/8GBZ - Preto;653485000000000;8863799999999999;Pendrive
Pen Drive Twist 2 4 GB;6547050000000000;4.52985E+016;Pendrive
Pen Drive 8GB - Patriot - Axle USB 2.0 Cinza;1.83081E+016;5624130000000000;Pendrive
PEN DRIVE 8GB SANDISK CRUZER BLADE PTO - SANDISK;8070930000000001;67988300000000;Pendrive
Pen Drive Smart Silver 8GB;3417610000000000;-6107480000000000;Pendrive
Pen Drive SanDisk USB 3.0 - Super Velocidade de Transfer;5.84981E+016;-102751000000000;Pendrive
Pen Drive Super Memory PA141 16GB Rosa;5802340000000000;-9.15827E+015;Pendrive
Pen Drive Kingston DataTraveler DT101G2 16GB;6492590000000000;9.02913E+015;Pendrive
Pen Drive 4GB Amimals Nemo - Emtec;5714090000000001;4.34234E+016;Pendrive
Transcend Pen-Drive 16GB com Leitor de Impress;5692640000000000;4.48384E+016;Pendrive
Pen Drive MULTILASER Nano PD053 - Capacidade 8GB - USB 2.0 - Preto;7322130000000000;4.43528E+015;Pendrive
Pen Drive Emtec Pucca 4gb;5709520000000000;4.34066E+016;Pendrive
Pen Drive 16GB Twist 2 Connect - Multilaser;6516930000000000;4.56055E+016;Pendrive
Pendrive Sandisk Cruzer Edge 16GB USB Flash - Sandisk;7728170000000000;5977010000000000;Pendrive
PENDRIVE HP 8GB (V165W);7612970000000000;5253250000000000;Pendrive
Pen Drive 8GB Onbongo - Vermelho;2.27468E+016;585326000000000;Pendrive
Pendrive Sandisk 16GB Cruzer Edge;7732520000000000;5956940000000000;Pendrive
Pen Drive Kingston Data Traveler 101 G2 4GB - RosaPen Drive Kingston Data Traveler 101 G2 4GB - Rosa;6326560000000000;9.19355E+015;Pendrive
PEN DRIVE SDCZ51-016G-B35 16GB CRUZER EDGE RED USB 2.0 - SCANDISK;7520850000000000;6654490000000000;Pendrive
Tablet Philco 9A-R111A com Android 4.0 Wi-Fi Tela 9.7 Touchscreen Rosa e Mem;-4553700000000000;-1.30072E+016;Tablet
IPAD 2 64GB WI-FI 3G APPLE MC984 BRANCO - Apple;-7833790000000000;-5.25226E+016;Tablet
Tablet Philco P111A4. Android 4.0. Wi-Fi. Camera 2.0MP. Tela 7. Receptor de TV Digital e Mem;-4576790000000000;-1.14976E+016;Tablet
iPad 2 Apple / 16GB / Wi-Fi / 3G / LED 9.7 / Preto;-8363009999999999;-4.62889E+016;Tablet
iPad 2 32GB 3G Branco MC983BZ/A;-7631720000000000;-5584490000000000;Tablet
APPLE IPAD2 64GB TABLET WHITE MC981LLA WIFI;-8517900000000001;-5767720000000000;Tablet
iPad 2 64GB with Wi-Fi Black - [041476];-858561000000000;-3.98636E+015;Tablet
APPLE IPAD2 64GB TABLET PRETO MC916EA WIFI;-8515110000000000;-57695700000000;Tablet
Tablet PowerPack PW7TV com Tela 7. 4GB . TV Digital. C;-2.05278E+016;-42171900000000;Tablet
Tablet Multilaser Diamond NB005 com Tela 7. 8GB. C;-4.17789E+015;-7959280000000000;Tablet
Tablet Positivo Ypy 07STB Wi-Fi 16GB Android 4.0 - Tela 7 pol C;1.58409E+016;-7966360000000000;Tablet
TABLET BREEZE 7 8GB ALUMI/PR BIV AOC;5.43423E+016;-3.09653E+016;Tablet
Tablet Samsung Galaxy Note Branco 10.1in Touch Screen 5MP GPS WiFi GT-N8000ZWAZTO;-5940930000000000;614477000000000;Tablet
Tablet Samsung Galaxy P7500. Android 3.1. 3G. tela 10.1.Wi-Fi. GPS. C;-5230230000000000;-6284260000000000;Tablet
Tablet Samsung Galaxy Tab 2 7.0 Android 4.0 Wi-Fi - Bluetooth 8GB Tela 7 C;-5338100000000000;-4835710000000000;Tablet
Apple iPad 2. 64gb Apple Wi-Fi 3G Branco Mc984bz/a;-7648500000000000;-5.32389E+016;Tablet
Tablet Lenoxx TB100 com Android 4.0 Wi-Fi Tela 7 Touchscreen Branco e Memoria Interna 8GB;-2.8475E+016;1.04916E+016;Tablet
Tablet Blackberry Playbook Tela 7 QNX OS Wi-Fi MP3 Player e 16GB;-4.09767E+016;-1.57116E+016;Tablet
Tablet Freecel Freepad F704 3G com Tela de 7;3.01484E+016;5882380000000000;Tablet
Tablet Motorola Xoom 2 Media Edition Preto 8.2 Mz607 Com Wi-fi. Android 3.2. Dual Core 1.2ghz. 32gb;-3.48478E+016;2.38365E+016;Tablet
Tablet Samsung Galaxy Tab 2 P3110 Branco Wi-Fi;-5.82614E+016;-3.52682E+016;Tablet
Tablet 3G Mobile Plus com Android 4.0. Bluetooth. Internet 3G e Mem;-2573360000000000;-8967100000000000;Tablet
TABLET KINNO PC-719RD VERMELHO PHASER;-2.20415E+016;-6101460000000000;Tablet
Tablet AOC MW0812 BR 4GB Android 2.3 - Wi-Fi Bluetooth Tela 8 Polegadas;4.70064E+016;-4.53548E+016;Tablet
iPad Mini Apple 64GB Tela 7.9 Wi-Fi C;-8361000000000001;-4.31708E+016;Tablet
Tablet SAMSUNG Galaxy tab prata android 4.0 10 polegadas Ref.P5110;-5630740000000000;-5158850000000000;Tablet
Tablet powerfast 7106 plus. android 4.0. tela 7.0. 4gb. 512mb ram. wi-fi. c?mera 3mp. teclado. capa couro preto;-238365000000000;-8591279999999999;Tablet
Tablet Lenoxx Sound TB 100B com Tela 7. 8GB. C;-7299110000000000;-1.45012E+016;Tablet
Tablet Asus FonePad ME371MG Android 4.1 Wi-Fi 3G - Bluetooth 16GB 7 C;1.92442E+016;-9.67932E+015;Tablet
HD7-R71 : Tablet HD7 Android 4.0. Wi-Fi 7 Pink - DL;-3.0001E+016;-4598280000000000;Tablet
Tablet Positivo YPY com Android 2.3 Wi-Fi Tela 7 Touchscreen e Mem;1.45074E+016;-7827650000000000;Tablet
Tablet Asus Intel Atom Z2420 ME371MG-1I032A;1.7475E+016;-9.49592E+015;Tablet
Tablet Samsung Galaxy Note N8000 10.1 polegadas. 16GB;-5432110000000000;3.47324E+016;Tablet
Tablet Motorola XOOM Tela 10.1 1GB RAM Android 3.0 Dual Core Wifi - MOTOROLA;-3.4658E+016;-1.22493E+016;Tablet
Tablet Multilaser Omega NB012 - Android 4.0. Tela 9.7 Touchscreen. Entrada HDMI. Wi-Fi e 8GB - Pink;-4.07075E+015;-1.07802E+016;Tablet
Tablet Sony Preto 9.4 Android 4.0 Wi-Fi + 3g. 16gb. 1.4ghz C;-3775350000000000;-1.02928E+016;Tablet
Tablet Samsung Galaxy GT-P7500. Android 3.1. 16GB. Wi-Fi. Cam 3.2MP. GPS. Tela 10 - [Samsung];-5386920000000000;-720889000000000;Tablet
Tablet AOC Breeze com Android 2.3 Wi-Fi Tela 8 Touchscreen e Mem;-5070240000000000;-1.59386E+016;Tablet
Tablet Gradiente Oz Black tab 810. Wi-Fi. Android 2.3. Tela 8 Touchscreen. C;-5106330000000000;-8768100000000000;Tablet
Tablet Asus Eee Pad Transformer TF101 Wi-Fi 16 GB;2.19875E+016;-9.93898E+015;Tablet
Tablet Samsung Galaxy TAB P6210 - Sistema Operacional Android 3.2. Tela 7.0 Touchscreen. Wi-Fi e Mem;-4.90968E+016;-1.01166E+016;Tablet
Tablet Samsung P6200 3G Android 3.2 Wi-Fi Full HD Tela 7.0 C;-3.15059E+016;-2.98155E+016;Tablet
Tablet Wi-Fi AOC preto processador Android 2.3 USB 2.0 e mini USB resolu;4435460000000000;-1.27009E+016;Tablet
Tablet DigiGrow 7104. 7;-2.34986E+016;-1.88888E+016;Tablet
Tablet Phaser Kinno II PC 713. Android 4.0. AllWinner A13 de 1.0 GHz. Tela 7. C;-3740690000000000;-4551940000000000;Tablet
Tablet Philco S111A. Android 4.0. Wi-Fi. Camera 2.0MP. Tela 9.7 Touchscreen e Mem;-4630240000000000;-1.20914E+016;Tablet
'Tablet 9'' Cortex A8 Chipset - 9101';-1.30912E+016;-6246720000000000;Tablet
Tablet Apple iPad 2 MC770 / 32Gb / Cam / WiFi - Preto;-8512550000000001;-5.76352E+016;Tablet
iPad 2 Apple MC770BZ/A 32GB Preto Wi-Fi. Multi-Touch 9.7. Videos em HD. Chip Apple A5 Dual Core;-7394610000000000;-4905790000000000;Tablet
iPad 2 3G Apple c/ 32GB. Wi-Fi. Bluetooth. C;-784984000000000;-4516420000000000;Tablet
Tablet DL Max View 7. Android 4.0. Processador Cortex A9. Wifi. 8GB. 3G. 3D. BlueTooth. 1G de RAM. USB. HDMI. MicroSD Branco;-1.31074E+016;-612006000000000;Tablet
Tablet Apple iPad 2 64Gb Wi-Fi+3G (Diversas Cores) - Digital Cam;-833996000000000;-4784410000000000;Tablet
Tablet 3GB Asus TF300TG-1A151A 16GB Android 4.0 - C;2133760000000000;-981934000000000;Tablet
IPAD MD516BR A 16GB WIFI CELLULAR PRETO APPLE;-8944720000000000;-5.51207E+016;Tablet
Tablet Philco Rosa 7A-R111A4.0. Android 4.0. ARM Cortex A8 1.20GHz. 1GB DDR3. 7. Wi-Fi. Mini HDMI e Web Cam;-3.02992E+016;-1.06259E+016;Tablet
Tablet Motorola Xoom 2 MZ616 3G com Tela 10.1. 32GB. C;-3308420000000000;1871470000000000;Tablet
Tablet Tectoy 7 Polegadas. 8GB. Android OS 4.0.4. TT-2500. HDMI. C;-3683300000000000;-1.37087E+016;Tablet
IPAD COM TELA RETINA 64GB BRANCO WI-FI + CELLULAR MD521 / BRA APPLE - Apple;-9.0133E+015;-4761130000000000;Tablet
Tablet Airis OnePAD 7. Android 4.0. Processador Arm Cortex A8.GPS Integrado. Tela Multi-Toque Capacitiva. 512MB. 8GB Mem;-1.628E+016;-2298830000000000;Tablet
Tablet de 9 Polegadas - Android 4.0 - Camera Frontal - Mem;-3.61023E+016;-1.0733E+016;Tablet
iPad 3 Apple Wi-Fi + Celular* MD330BR/A com 64GB. Wi-Fi. Bluetooth 4.0. C;-9.18571E+015;-5076600000000000;Tablet
TABLET IPAD2 16GB BLACK MC769EA WIFI;-8549270000000000;-5.9431E+016;Tablet
iPad Mini 64GB Apple Preto Wi-Fi MD530BZ/A;-9.21911E+015;-4765480000000000;Tablet
Tablet Positivo YPY com Android 2.3 Wi-Fi e 3G Tela 7 e Mem;1.45668E+016;-7832120000000000;Tablet
ME172V-1G124A : Tablet ME172V-1G124A Android 4.1 Wi-Fi 7 Rosa - Asus;1.84432E+015;-9.81094E+015;Tablet
TABLET SONY SGPT131BR/S 9.4P ANDROID 4.0 USB WIFI 3G 32G;-2.42711E+016;-4630300000000000;Tablet
Tablet Phaser Kino com Android 2.2 Wi-Fi Tela 7 Touchscreen Preto e Mem;-4735030000000000;-1.32009E+016;Tablet
Tablet Samsung Galaxy Note 10.1 N8000 3G Desbloqueado Oi com Tela 10.1. 16GB. Quad Core de 1.4 GHz. C;-4572160000000000;9.37715E+015;Tablet
Tablet SONY preto android 4.0 Wi-Fi bluetooth c;-3.07936E+016;7413420000000000;Tablet
Tablet AOC Breeze c/ Android 2.3.Tela 8;501627000000000;-4.49395E+016;Tablet
Tablet Sony SGPT131BRS com Tela 9.4 3G + Wi-Fi. Android 4.0. Resistente a Respingos d;-3076130000000000;-4551370000000000;Tablet
Tablet DL HD7 Plus 7. Android 4.0. Wi-Fi. 4GB. 1 GB RAM. Suporte a Modem 3G. HDMI - Preto;-2.46958E+016;-8782439999999999;Tablet
IPad 2 16gb Apple Wi-Fi 3G Branco Mc982br/a;-7875950000000000;-5049740000000000;Tablet
Tablet DL 3D Max View com Android 4.0 Wi-Fi e 3G Tela 7 Touchscreen Branco e Mem;-4683610000000000;-1.3919E+016;Tablet
Tablet Samsung Galaxy Tab P7500 10.1 Conex;-599898000000000;-1371480000000000;Tablet
Tablet Asus TF600T-1B078R 32GB Windows 8 RT - C;1.92379E+016;-1.00436E+015;Tablet
Apple: iPad 2. 64gb Apple Wi-Fi 3G Preto Mc775bz/a;-7569020000000000;-5.29415E+016;Tablet
iPad 3 Apple Wi-Fi + 3G* MD367BR/A com 32GB. Wi-Fi. Bluetooth 4.0. C;-9.18605E+015;-5075850000000000;Tablet
TABLET 7 4GB PINK BIVOLT LENOXX SOUND;7356740000000000;3464570000000000;Tablet
TABLET IPAD2 32GB WHITE MC983EA WIFI+3G;-8568339999999999;-5782900000000000;Tablet
Tablet Philco 7a1-r111a4.0 Rosa. Com TV Tela 7?. Wi-fi. Android 4.0. C;-2.86541E+016;-1.24199E+016;Tablet
Tablet Space Tech. Android 4.0. Tela capactiva de 7?. Mem;-3.51839E+016;-8474980000000000;Tablet
Tablet Samsung Galaxy Tab 2 Tela 7 P3100 16GB Dual Core 1.0 GHz Android 4.0 Wi-Fi 3G Prata - 3020500;-5009760000000000;-3.76869E+015;Tablet
Tablet Asus Fonepad ME371MG-1I032A Gold. Android;1.78745E+016;-9.58744E+015;Tablet
Tablet Samsung Galaxy Tab Android 3.2 3G Wi-Fi - Bluetooth 16GB Tela 7.7 AMOLED C;-5.33112E+016;-4728240000000000;Tablet
Tablet 3G Samsung Galaxy Tab 10.1 16GB - Dual Core Android 3.1 C;-5335090000000000;-2180940000000000;Tablet
TABLET GALAXY P3110 8GB BRANCO SAMSUNG;-5862110000000000;-2.13099E+016;Tablet
Tablet DL com TV Digital e Android 4.0 Wi-Fi Tela 7 Touchscreen Branco e 4GB Mem;-468542000000000;-139202000000000;Tablet
Tablet AOC Breeze 9;4998590000000000;-4.21102E+015;Tablet
iPad 2 64GB 3G Preto MC775BZ/A;-7629790000000000;-5581590000000000;Tablet
Tablet Samsung Galaxy Tab 2 7.0 P3110 Wi-Fi Branco com Display 7 Full Touch. Processador de 1GHz Dual Core. Android 4.0. 1GB Mem;-4.71659E+016;-417579000000000;Tablet
Tablet Motorola MZ608 Xoom 2 5MP 1GB 8.2in Multi-Touch Wi-Fi 3G - Central do Eletr;-8754099999999999;-6649900000000000;Tablet
TABLET SAMSUNG GALAXY P1010 COM MEM;-4707410000000000;-8452570000000000;Tablet
'Tablet Asus TF300TG-1A151A Android 4.0. NVIDIA Tegra 3. Tela 10.1''. Mini HDMI. Bluetooth. Wi-Fi. 3G. C';1.9502E+016;-9.69547E+015;Tablet
iPad 2 Wi-Fi 32GB Preto;-8606220000000000;-4284510000000000;Tablet
iPad 2 WI-FI 16GB MC979BR/A - Branco - Apple;-7888120000000000;-5.02795E+016;Tablet
Tablet PC Delta Multilaser NB013. Android 4.0. Boxchip Cortex A8 de 1.2GHz. 8 GB. Tela LCD 7;-3.87662E+016;-5044300000000000;Tablet
iPad 2 Preto com 16GB e Wi-Fi + 3G;-8681470000000001;-4.41133E+015;Tablet
iPad 2 WI-FI + 3G 16GB MC773BR/A - Preto - Apple;-7829440000000000;-5.03397E+016;Tablet
Tablet Multilaser PC Sky NB004. Android 2.3. 3G. Processador Cortex A8 1.2Ghz. Mem;-3984000000000000;-4063750000000000;Tablet
Tablet Megatron KD-700 Android 2.2. Wi-Fi. Tela 7 Inteligente. Camera 3.0 MP - Preto;-3289420000000000;-2.1918E+015;Tablet
Tablet Apple MD518BR/A 9.7in 64GB WiFi Celular 4;-8967880000000001;-5.49067E+016;Tablet
Tablet Phaser Kinno PC-719BK c/ 7 Polegadas. 2GB. Android 2.2. Wi-Fi + Teclado USB Preto;-3.60829E+016;-1.17977E+016;Tablet
Tablet Asus TF101-1B199A com 16GB. Wi-Fi. Bluetooth. C;2.06227E+016;-1.00415E+016;Tablet
Tablet Samsung Galaxy Note 8.0 Gt-n5100 Branco. Wi-Fi + 3G Com Android 4.1. 16 Gb. C;-5075980000000000;3.22167E+016;Tablet
Tablet Positivo Ypy 7? 07ftb Wi-Fi + 3G Android 4.0. 16gb. C;1.62894E+016;-7951680000000000;Tablet
Tablet Galaxy S. Wifi. Android 2.2. Display 5 Full Touch. 8GB. C;-563482000000000;-9.03104E+015;Tablet
Tablet Microboard Ellite Aluminium 9.7? M1297 Azul Com Wi-fi. Android 4.0. 16 Gb. C;-3316420000000000;-5948990000000000;Tablet
Tablet Samsung Galaxy Tab 2 - Tela 7.0. Android 4.0. Wi-Fi. Dual-Core - GT-P3110;-5122040000000000;-524184000000000;Tablet
Tablet DL HD Plus com Tela 7. 4GB. Processador Cortex A9. C;-2594440000000000;-1028680000000000;Tablet
Ipad 2 Apple 3G 32GB Wi Fi MC774E/A;-7797870000000000;-5208540000000000;Tablet
Tablet TecToy Azura TT2501 com Tela 7. 8GB. Bluetooth. C;-3049430000000000;3.60523E+016;Tablet
Tablet Motorola Xoom 2. Android 3.2. Wi-Fi. Dual Core. C;-3.4395E+016;-8182370000000001;Tablet
Tablet DL Smart T-704 Android 2.2.Wi-Fi.Tela 7.Suporte a Modem 3G.C;-2.8119E+016;-5717940000000000;Tablet
Samsung Galaxy Note 8.0 N5110 / Branco / Android 4.1 / Quad Core / 16GB / Wi-Fi / 5MP;-5087240000000000;2.22571E+015;Tablet
TABLET KINNO 719BK PRETO PHASER;-2.06094E+016;-5574040000000000;Tablet
Tablet lenoxx 7 com android 4.0. 4gb. c?mera frontal. mp3. wi-fi - tb50;-2.94197E+016;-1.11582E+016;Tablet
IPAD4 APPLE 32GB MD520 WIFI/4G/C BRANCO;-8865349999999999;-5.5309E+016;Tablet
Tablet Apple Ipad 2 16GB Preto MC773BZ/A 9.7 MultiTouch WiFi + 3G;-8383699999999999;-5733060000000000;Tablet
IPAD 2 16GB WI-FI PTO MC769BZ/A;-7526950000000000;-5481340000000000;Tablet
Tablet Blackberry Playbook PC Rim Tela 7 16GB Wi-fi 3G C;-4.12327E+016;-1.54763E+016;Tablet
Tablet Microboard Ellite Aluminium Premium 9.7. Android 4.0. Processador Boxchip A10. Wifi. 16GB. 1GB Mem;-1.74023E+016;-4.06662E+015;Tablet
Tablet BlackBerry PlayBook com 16GB Tela 7 Touch screen Bluetooth GPS Wi-Fi;-4.05437E+016;-1.59467E+016;Tablet
Tablet AOC Breeze 2 MW0821BR8 com 8GB. Wi-Fi. Bluetooth. Leitor de Cart;4739350000000000;-4.35953E+015;Tablet
Tablet Samsung Galaxy S Wifi. Tela 5. Android 2.2 Froyo. Wi-Fi. C;-5313620000000000;-8085690000000000;Tablet
Tablet Acer ICONIA Tab A500-10S16A - Tegra 1GHz / 1Gb / 16Gb / WiFi / BT / Cam 5Mp / Tela 10.1;-1.59479E+016;-885150000000000;Tablet
APPLE IPAD2 32GB TABLET WHITE MC983LLA WIFI+3G;-8528130000000001;-5.73643E+016;Tablet
Tablet Philco 8A-B111A4.0 8GB Android 4.0 - Android 4.0 C;-3.20232E+016;-9.24725E+015;Tablet
IPAD2 APPLE 16GB WI-FI PRETO MC769BZA;-7899880000000000;-5159520000000000;Tablet
Tablet Samsung Galaxy Note 8.0 Gt-n5110 Branco. Wi-Fi Com Android 4.1. 16 Gb. C;-5.08525E+016;3.17144E+016;Tablet
Tablet Acer Iconia A500-10S16U c/ Android 3.0. Tela 10.1;-1.75684E+016;-8408099999999999;Tablet
Tablet Space Tech 9? Polegadas. Mem;-358131000000000;-1.02977E+015;Tablet
'TABLET 7'''' FREEPAD F704 3G 1648 PRETO BIV FREECEL';3025160000000000;6176240000000000;Tablet
Tablet Vivo Samsung Galaxy Tab 3G c/ 16GB. C;-6122000000000000;-2.479E+016;Tablet
Tablet Samsung Galaxy Tab 2 7.0 P3100 Tim Branco com Fun;-5904960000000000;-1.88396E+016;Tablet
Tablet Philco 7A-R111A4.0 PRETO com Tela 7 com 8GB. Entrada Mini-USB. Sa;-2.68803E+016;-1.34534E+016;Tablet
iPad 2 16GB 3G WI-FI Apple Preto 9.7 Core A5 MULTI-TOUCH MC773E/A ;-737329000000000;-4735950000000000;Tablet
IPAD4 32GB WIFI MD511EA PRETO;-8934830000000000;-5556100000000000;Tablet
